File ID,File Name,Run Metadata ID,Protocol,Study Name,PDC Study ID,PDC Study Version,Study ID,Project Name,Data Category,File Type,Access,File Size (in bytes),Md5sum,Downloadable,File Download Link
"24983e20-4d99-4e26-8852-f6c81638e30e","20190121_NCC_TMT10_10set_Frac_02.mzid.gz","20190121_NCC_TMT10_10set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","7343032","aa96b1c39edb69c36525e0baa17d40f7","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20190121_NCC_TMT10_10set_Frac_02.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE5MDEyMV9OQ0NfVE1UMTBfMTBzZXRfRnJhY18wMi5temlkLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzYzODg0NTIyfX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OWX67mIURwjcv0xpaxr~Wa4nOOPe1zwqm96Wv9fsY-ZukYtCPcqTuEB3nc1scPauwXgZcAuqG9n5VtDHrbGM1MJifnjHBr2wOfQviy-pXff~HaWimf1RsN1tTBMqd6GAu-gsiwB63mjOFlrp4n0kmWSe0Hh5Ujvvr81dA4kVN6LOGoFqfkzInjyfi2OkhOsT15O55vMUTJQFaEm3V0qEBlWh4d2qwR8dURfsgOhvSqiFLsAmEsJ0MWCV~dYBykh-dnDdVlox6po6QHTxI9W9CB80Dl85gs1gpZoJ-oOLYad4NgXGXUj-bTAD8HqmQ4tYtzZRRP2xx~aObdWTn6Km-g__"
"24bd9c3c-ae9f-4f00-8127-865371b5801f","20190503_NCC_TMT10_23set_Frac_08.mzid.gz","20190503_NCC_TMT10_23set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","9026740","5c11250c0a36cf0e83521300a08f6207","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20190503_NCC_TMT10_23set_Frac_08.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE5MDUwM19OQ0NfVE1UMTBfMjNzZXRfRnJhY18wOC5temlkLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzYzODg0NTIyfX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=QemJHoNPEsCqDsfIaBVQnqy2aGTRvjVTqV4e017wjF4GyvA5-mNb23QoaJtqQoOPjYRqiAaqPgYdn-p7k0m3nUUEpc06XWsHDb5HWBwL93kaR2wWTmSRNdZn0MwOBU1N887e5-u7EJAE~9OUr~Ormp4zdU~pV35pWee6lKEvqBRUBo5fmQbuK9qyDvPCmLh76jo2NxNn2S4yRbbl4XR8bn4Hti3I-glhbV3XJJmwB9PuUNYUd8Oh6yboJ0qwKcSshQ3RLxUDAUck3JIr3PyFEyGIrRTR8mrqGdaIJymKa~KZmAWtukzZ0RModSng~Bc5HWJQ2FFhBwsScsvkrVrymw__"
"2540e083-8da3-492f-b4bd-dea4c44edc22","20181025_NCC_TMT10plex_14set_Fraction_14.mzid.gz","20181025_NCC_TMT10plex_14set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","10434149","f3848f40ef147f883844f6cdd8cfaa26","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20181025_NCC_TMT10plex_14set_Fraction_14.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE4MTAyNV9OQ0NfVE1UMTBwbGV4XzE0c2V0X0ZyYWN0aW9uXzE0Lm16aWQuZ3oiLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NjM4ODQ1MjJ9fX1dfQ__&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=LCn9IM-8ovVfh32GRlWbvKh9VudyfKLogKWAEGTXHK~DtZJb3mPSumkbCxekIwtagKInX0ykf4QNMSfWI8v4lGQ7D56jXJ5eyNNBnzv0sz4XkF7SsL0eNmg4KH6VcgIxjq~JmUaxXtn9PZPbkIJgpf~5L279xRRv~hqLneRSVTJw9HtKq9qYA5PEtaZK5BGSS-7bgqdzw4~GgMoKwKSTpBnQS8Jsv3NZpnz3N9oNKgtrrsXu9Zmc5ZvccNNsKY7W2Av7VSXHOCU6KAPKXfq95pcAZy87vvnXkx9epE2iIc0E6YtI29K6tdPkkzEYLXtd~qi3TNn2i7Yzv~AfNAA0WQ__"
"25d0b184-d89d-43c8-9713-43ee81f026f7","20190426_NCC_TMT10_21set_Frac_18.mzid.gz","20190426_NCC_TMT10_21set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","3463638","0ead08d57299ce76585b8732f300c819","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20190426_NCC_TMT10_21set_Frac_18.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE5MDQyNl9OQ0NfVE1UMTBfMjFzZXRfRnJhY18xOC5temlkLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzYzODg0NTIyfX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ZXdQ36ChwXCCwl9ftRTMHmnBl5kwwAM9w7q6amFS23mRkoElJ-Bnwdj6~ZpckZH1-DPFkf~t6kgs1z7MzoDe10sSaN~LqU90gcDAlefFzX5u1QvaHlSMuAONX0KSbhvWsK-f98nX-OMn~k6zy8DrLc-5vrNmkK-VnmRReC43pNxn-nHt-8A5gwI4jh1o4HYFiQtxKkHYeBl~BUhl8wu3H~bk6frQkfJwNZfSLN5H0qxBnKSUUXEzcZnicvvseWxEfOheFHdIIH-44sgOaToPNOPvQGhII0Fk1rSg2Kyh2J1F01rxi4DrqNeL-c0Wtq~XKUqFG1GzDGyu4NAM0MNWMg__"
"271c96f2-1a9f-4858-8b42-08197d2375ab","20181116_NCC_TMT10plex_18set_Fraction_09.mzid.gz","20181116_NCC_TMT10plex_18set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","10833339","7469d83451b3c18b28c0a0443d2807c1","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20181116_NCC_TMT10plex_18set_Fraction_09.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE4MTExNl9OQ0NfVE1UMTBwbGV4XzE4c2V0X0ZyYWN0aW9uXzA5Lm16aWQuZ3oiLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NjM4ODQ1MjJ9fX1dfQ__&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=IiqOH0VYy2HkQq9wyS9yWrwOO3Vfk47G4-p5Yj5~HaNo68ORNGzLOVB56lzUKZrn9PKzpL5Tok9if2yWa~LGGjwn5HU8PXpiqbCW-MixKdupwcnGhyr39CMX-CxatEHSojAm~ZdAUnCnrft2x6c6tQiy8tpiPUQ-CBEZZo7m0z2iE4OQcMNeLXpsBswVIp2kJ7IwASOqvdhG5CHfw6ywJIQtfwIVgMxnBvprvSCOwViQQKPBuWRbWdP1zUT3RQZbEoJF4LnBfcMpoFjJbmS343rEh2Tv5AvYRRFAUuIMDALCgeV3r0ldF~mYfGLnpPBlfVQHx4E5sNGU~LnJ-9D4hQ__"
"273bf440-b194-41ea-95ff-99ce29297cba","20190119_NCC_TMT10_09set_Frac_14.mzid.gz","20190119_NCC_TMT10_09set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","9322465","6b4b157a468083a13d9bb3022fdbf1a2","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20190119_NCC_TMT10_09set_Frac_14.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE5MDExOV9OQ0NfVE1UMTBfMDlzZXRfRnJhY18xNC5temlkLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzYzODg0NTIyfX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ItLqt9w~50-Kx5XbO0X1KMxcz6dAqhGdUx6mdJoBKwW8j7X8ExoyFwf63UQTdmwcbBv3whdOIhFOGjdUCi5d0OpWdfO~yTClw4-kbZ95mXHt2WzXGiozVCYnpXig2S10zVisq-J-aN8WebzdtwV3ZAiA8uwvAzOz~OAIJnPwS5s0Ujy5sk50szSLx4gkMwuEgegxmW30v0vaXUFDAdOe7k-2L8nPE1cSJcswUY6X7fwvA2eY8sepz-Oqo4ELjBPOAmBubzM2mdtW0-PCB9hGG4~1FnR0XYbTYQ~z0cLeRDSD9FcJ3uYh3SX1SFVG9MmNIwNRYIC0FmL0RUqzVnUj7A__"
"275570b6-3fe2-420c-a7d0-e29d3afe2ec2","20190508_NCC_TMT10_25set_Frac_13.mzid.gz","20190508_NCC_TMT10_25set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","10258143","384d0c2c9476c6b3f875c54e10bcdb97","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20190508_NCC_TMT10_25set_Frac_13.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE5MDUwOF9OQ0NfVE1UMTBfMjVzZXRfRnJhY18xMy5temlkLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzYzODg0NTIyfX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=cYXKuesSLP8XOTKjWdrKFxuQTrm69AJ962ugBmmuA0bJmEHokeQ8P~~C9DEFKVVkMfrinoR5NuWKVrpp2Wg98ORIbghHTq1900luO853hholoI2-rbalGpeSTbnt0rYs~Cd-DlNxGjotSmyHPfhmYwAzLbiOr2tWU7S7a3uWdBUYqtN8BvuhrZhcpzEDOIceS6SNeQ05simTR7wVGfOj308V9t4cE5mb~YgsyvwyGsx1fS9ckp8HEGYhIUL7v7Kc1D3OaZ7U42oE8aWZEByaLQUvqSDoXbrtSzGKnSo4MrzcIHN2B1CTxNmfKMv5SJweTDp0uMMIYxBgHVAUFee62A__"
"28d61630-0402-43b4-8ac0-c8eb189383fb","20190508_NCC_TMT10_25set_Frac_16.mzid.gz","20190508_NCC_TMT10_25set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","1472185","a461bf3f274c8bd9dadcf5c93e650b91","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20190508_NCC_TMT10_25set_Frac_16.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE5MDUwOF9OQ0NfVE1UMTBfMjVzZXRfRnJhY18xNi5temlkLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzYzODg0NTIyfX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=P9~3vGrZ8FF5~t35q~mbLhv9q6KbS1Bew8xfXoMssS6V68dUaX3WtTG3H2WcQN9eggmIK~ZYRLk5o9-NaFaBnRMsfbfV~XsztSq-McYPltrrOCozzV2X2WVQiblLLv7mrADPK8tJFGOmUK2tSQ2QGyJJYlBgo3STvTQ9xrtrnYe79~R2Qeyuv-p4qY9K8THFsOVEbxbSRCj0J64WHWhBHUFYR1bRl7-6RJMhhq8McLh5ajvLZ14lwLVlUch65ltNXgPsI2pQc0CrhOg1Gm38~CmfjGzxL2cVa9x~NT-tk6-Nfuw-c6pHs6VZj4xwFTe8sqwlDTOV5XERZoDkheSULw__"
"29043b8b-c18b-4184-9154-996a828f1569","20180626_NCC_TMT_1set_Frac-04.mzid.gz","20180626_NCC_TMT_1set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","13164470","ae73ac17bb3bd818d755f914d3d977b4","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20180626_NCC_TMT_1set_Frac-04.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE4MDYyNl9OQ0NfVE1UXzFzZXRfRnJhYy0wNC5temlkLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzYzODg0NTIyfX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=A2lwx-Qk4zveao39B80OuKGQqN25tb-U43-NbF1VJjCP81eydcG~U-6IJZJI7IQE93-BQbRwkBd2wqyu~2z-LLdDpi3gVqDCkaBOXJGTlEU8UT5d9q3EEwQ0n8AsdxdHMv4anOsjzI5uWbp84vQy7KGKs2WIsem7PLVrHdWMxzFTNuNz05~pjPtcyR5pW9fo1N509wu3Jck5qteTQh7VAUfBHw4WZYxu2xvvelESdMJVGPC9bo5YbMZYuzGOPimYxoTzVjMAIPHc-pJP3C1qmyCuDKCSjH-FpOJHMHR-cPmIbHDlwJxkkgSwR1OtuXDmtqgF2QfpzS0DHrAIbnWKkg__"
"2a1889f6-1c18-4036-a2bb-1b5e7b2112f1","20190429_NCC_TMT10_22set_Frac_10.mzid.gz","20190429_NCC_TMT10_22set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","6729703","35dc74591dd01b36c92133fb1a3a4ad7","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20190429_NCC_TMT10_22set_Frac_10.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE5MDQyOV9OQ0NfVE1UMTBfMjJzZXRfRnJhY18xMC5temlkLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzYzODg0NTIyfX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=em1GTz34qBEZCL2uEHCG8Eho0r0dpYdIRJYd9qVuhdJRYzpN92mpo0H7gDHfMytOuPt~Hw74omwilx202nYhKtrr0BO6uzDk2h9Mw5KsKDpcbFRUdYJGIfLkqE99powzZjmX9TmNK0JsIUoDUsYQQ9NBIs34ofvckCVjTVU3PH7~dnBoNiuV~wqjRdeTyTzoK6M9JJdbuqmRL3Zbjq~yxZzC0kfO0EpuREhMpNXEKnDDI6Nt9deL3WGmoYZt~HVwFDXJf5RwkZIIrQXx8mB-NYzzaIobh58E3PPldBxxh8m3WFBtkdkj1b9QhUmh6zwXurB-PhFd8FDavT87ZkCnpA__"
"2a4b44b7-7101-4dc1-aa5d-0523182dfbdf","20181116_NCC_TMT10plex_18set_Fraction_03.mzid.gz","20181116_NCC_TMT10plex_18set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","9873033","565d8b547b9b63670daa59deec9ba5e0","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20181116_NCC_TMT10plex_18set_Fraction_03.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE4MTExNl9OQ0NfVE1UMTBwbGV4XzE4c2V0X0ZyYWN0aW9uXzAzLm16aWQuZ3oiLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NjM4ODQ1MjJ9fX1dfQ__&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=GbHvPNs~uz6mB1MkOsbGSL28bpiKG7Lx~rjv8Bb0XKiUHcNL7izB3IZHcD2WFboVG7QNRdim9j-gqxjIHrapw~3hd7NrDcsAKXcwNlZkJWT8~tqHxIi1yTHCF1SLZDFmFJeaL-6NghNeskpd7k7wricFLb9o3FO5HoCARCSxSkWefbeNclChG0gNHcPdTEl2hA1GB231dexOVk2MiAoTKmWg7QAeCi0ro4V1LX~dxewO4JpE-d62qgSdjmwPgEWzVuw1nipM0QGt6ElYCzxaDvchGA~eOHEEJKCnFytE1CCKsjqrpTolBx3vNnSgdC3b1BacGpIJ32fRp5d-p~obTQ__"
"2a63163e-0194-404a-99c8-2ef93492bd00","20180928_NCC_TMT10plex_13set_Fraction_07.mzid.gz","20180928_NCC_TMT10plex_13set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","9753066","91844ca95cfdc8d21589fd0904e13eef","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20180928_NCC_TMT10plex_13set_Fraction_07.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE4MDkyOF9OQ0NfVE1UMTBwbGV4XzEzc2V0X0ZyYWN0aW9uXzA3Lm16aWQuZ3oiLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NjM4ODQ1MjJ9fX1dfQ__&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=eWnRVoMmtxJRT69ZISIvNvExjI48L1hJB5PVS8Sc4F1-kdqv4kIlFeZ4DvHQsTgAQ~WnJlAkPgePloenfXbxmFIqdXIERvPRs0yb06XMAbcqVJzadGXtQzMK2hrEsfphIEVGqCI7RS6fQjMvsijDmNpmxeXKFArqTen0q5HYFMFILOc0exCtdHIULv3xjxkPUI2x8pjVma~hZ5QStFvG7o8rzxn90jA2qB70KmqPbzTTk~TFpbJOuXbUIXCqIh2eFpOJzpPEv0ExSWBWErf2lTlO44JDfhfocnb11UP9mXRkzpirgncftZL6aZSK0AkbY3sCs9yEl-adhH66~BGpWg__"
"2abf8d6c-2086-475f-86e0-7a02d8be0d06","20180921_NCC_TMT10plex_11set_Fraction_02.mzid.gz","20180921_NCC_TMT10plex_11set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","7342006","30e83d9f1629e4229c87ed0eca579773","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20180921_NCC_TMT10plex_11set_Fraction_02.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE4MDkyMV9OQ0NfVE1UMTBwbGV4XzExc2V0X0ZyYWN0aW9uXzAyLm16aWQuZ3oiLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NjM4ODQ1MjJ9fX1dfQ__&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OL8fuHKnvDA5eGbfLH3hFQjSVicc7QxRey-tpMkE2~bLW7aXP8FAKNV2y3f1WOOXDks5d9M2~DcLZ4Pv9~XhPOJQeHaPqjJwfiICGRcRWYalBosTLBlXZz1Qr~zSJyy39Xu5-wp43w7x9PAuWHnoIvNk0BW6Rdak3pL8UFLuH8DGwnwy2cF9GOPXglDCjCYy4h-F4eLPQO3YxdjmCHEGXl2bsAXXm5u3tD4sRCJ1dWF~wuJ~3AE2uYzI8DT7G64L8QdftSoOxVkiSP5T8NmMqdMfAz5Vj5CdOOlhvbcTWfmHNw4YiB4SVrVoQkGUJWPauj8zQZfH74AIuCkN~ZEkgQ__"
"2ac0e44f-8b18-4f9e-82a2-f6cb1bd889d5","20181120_NCC_TMT10plex_20set_Fraction_01.mzid.gz","20181120_NCC_TMT10plex_20set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","2193671","6d5de04dd28d7790ed53ce8d31b11169","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20181120_NCC_TMT10plex_20set_Fraction_01.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE4MTEyMF9OQ0NfVE1UMTBwbGV4XzIwc2V0X0ZyYWN0aW9uXzAxLm16aWQuZ3oiLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NjM4ODQ1MjJ9fX1dfQ__&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=hCiPt5ZvuUhK4qzGVuCTrCG0h7-WekACmfEM~DHB4YU14Qp59IJjunLji6g9ypat41Q1e35HpHiQ-DI0R8orKbcmcd8pwjPqhsFBKE5N2Smoc3jDc3DkHw--kx~jUIiJXDLLDbQ4jNADXQAo~xFAvfIDBE5QA56a6EkaFLKbhEx6qx13TSjqYW9NFpLvsWdmZp3SCicm9zkUdH6M2tl0qXc~0mImC1e-~xqucD-qkLtNqhdLxdcK86a~SNQyTyWcQsGIm5-R-YUs31FDyj0Gan3o7MXixfTIpjC9QnU2Gyr~KWLZ5RV6xjgB5COvCmP0LMr56uGZED~2gT-r~kopqw__"
"2ac78b51-78bc-40df-9a79-ab6a97b703db","20181118_NCC_TMT10plex_19set_Fraction_15.mzid.gz","20181118_NCC_TMT10plex_19set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","6664752","56b91e6aa1af5e29ca2dfa4feacc0e4e","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20181118_NCC_TMT10plex_19set_Fraction_15.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE4MTExOF9OQ0NfVE1UMTBwbGV4XzE5c2V0X0ZyYWN0aW9uXzE1Lm16aWQuZ3oiLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NjM4ODQ1MjJ9fX1dfQ__&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=JL8WwQqjg2xPZiLfNiNcLM808J~v2F1kyy9nX02fly2THsz6ZyE2MrlCHwWZnPY1EIll31iGRJ3ygM7QZwW~oTx5t4Jrid3jEnFlBDZ9~WWXcg4dRBashoO84g5ys~~fKJ3dlk4hB9bFnakMHGyyqWP7xs95dWRX3RhN6eNCF0845jEmTFFaEPpTgorLjt2TTn9CS-OZeM9Flg9XuLDxMQC4NjmHTM9Cz0353ezUSJ~6iu6~dD59WurdThqt7SctMXQk8OpfBoCEndRbd1P~6a6f4SscKXATE3EzyDrIZwq1hw24vKzyOzR4mjBz9CsxE~2-VQiYwPuw~j~L7qCYvQ__"
